id,funnel_name,event_name,date_
6341624,registered_onboarding_funnel,name_screen_launch,2022-01-08
6341560,registered_onboarding_funnel,grade_screen_launch,2022-01-08
6338444,registered_onboarding_funnel,user_signed_up,2022-01-08
6334640,registered_onboarding_funnel,name_screen_launch,2022-01-08
6334640,registered_onboarding_funnel,user_signed_up,2022-01-08
6326257,registered_onboarding_funnel,grade_screen_launch,2022-01-08
6314999,registered_onboarding_funnel,name_screen_launch,2022-01-08
6285485,guest_onboarding_funnel,grade_screen_launch,2022-01-08
6285485,registered_onboarding_funnel,phone_entered,2022-01-08
6273199,registered_onboarding_funnel,gender_screen_launch,2022-01-08
6269099,registered_onboarding_funnel,grade_screen_launch,2022-01-08
6259858,guest_onboarding_funnel,entered_dashboard,2022-01-08
6250821,guest_onboarding_funnel,country_screen_launch,2022-01-08
6241507,registered_onboarding_funnel,gender_screen_launch,2022-01-08
6237694,registered_onboarding_funnel,phone_entered,2022-01-08
6234729,registered_onboarding_funnel,otp_verified,2022-01-08
6227111,registered_onboarding_funnel,first_app_open,2022-01-08
6227111,registered_onboarding_funnel,user_signed_up,2022-01-08
6213735,registered_onboarding_funnel,first_app_open,2022-01-08
6205709,registered_onboarding_funnel,grade_screen_launch,2022-01-08
6190575,registered_onboarding_funnel,phone_entered,2022-01-08
6188260,guest_onboarding_funnel,country_screen_launch,2022-01-08
6188260,registered_onboarding_funnel,first_app_open,2022-01-08
6185843,registered_onboarding_funnel,name_screen_launch,2022-01-08
6176852,registered_onboarding_funnel,first_app_open,2022-01-08
6156695,registered_onboarding_funnel,first_app_open,2022-01-08
6144288,registered_onboarding_funnel,name_screen_launch,2022-01-08
6120130,guest_onboarding_funnel,entered_dashboard,2022-01-08
6120130,registered_onboarding_funnel,gender_screen_launch,2022-01-08
6113593,registered_onboarding_funnel,phone_entered,2022-01-08
6093454,guest_onboarding_funnel,grade_screen_launch,2022-01-08
6082361,registered_onboarding_funnel,first_app_open,2022-01-08
6082044,guest_onboarding_funnel,entered_dashboard,2022-01-08
6082044,registered_onboarding_funnel,gender_screen_launch,2022-01-08
6081759,guest_onboarding_funnel,entered_dashboard,2022-01-08
6068353,registered_onboarding_funnel,grade_screen_launch,2022-01-08
6066470,guest_onboarding_funnel,entered_dashboard,2022-01-08
6043317,guest_onboarding_funnel,entered_dashboard,2022-01-08
6043317,guest_onboarding_funnel,grade_screen_launch,2022-01-08
6042587,registered_onboarding_funnel,phone_entered,2022-01-08
6042587,registered_onboarding_funnel,otp_verified,2022-01-08
6036894,registered_onboarding_funnel,name_screen_launch,2022-01-08
6024573,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5998973,registered_onboarding_funnel,name_screen_launch,2022-01-08
5995442,registered_onboarding_funnel,first_app_open,2022-01-08
5991859,guest_onboarding_funnel,entered_dashboard,2022-01-08
5987792,registered_onboarding_funnel,name_screen_launch,2022-01-08
5976853,registered_onboarding_funnel,otp_verified,2022-01-08
5976853,registered_onboarding_funnel,name_screen_launch,2022-01-08
5958907,registered_onboarding_funnel,name_screen_launch,2022-01-08
5958907,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5928154,guest_onboarding_funnel,entered_dashboard,2022-01-08
5919714,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5917530,registered_onboarding_funnel,phone_entered,2022-01-08
5917530,registered_onboarding_funnel,otp_verified,2022-01-08
5917530,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5916578,registered_onboarding_funnel,otp_verified,2022-01-08
5898348,registered_onboarding_funnel,first_app_open,2022-01-08
5892819,registered_onboarding_funnel,first_app_open,2022-01-08
5891356,registered_onboarding_funnel,user_signed_up,2022-01-08
5857776,guest_onboarding_funnel,entered_dashboard,2022-01-08
5857776,registered_onboarding_funnel,first_app_open,2022-01-08
5847597,registered_onboarding_funnel,user_signed_up,2022-01-08
5842230,guest_onboarding_funnel,entered_dashboard,2022-01-08
5842230,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5826348,registered_onboarding_funnel,phone_entered,2022-01-08
5826265,registered_onboarding_funnel,otp_verified,2022-01-08
5824314,registered_onboarding_funnel,first_app_open,2022-01-08
5804236,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5793414,guest_onboarding_funnel,country_screen_launch,2022-01-08
5793414,registered_onboarding_funnel,phone_entered,2022-01-08
5792147,registered_onboarding_funnel,phone_entered,2022-01-08
5778421,guest_onboarding_funnel,entered_dashboard,2022-01-08
5778421,registered_onboarding_funnel,phone_entered,2022-01-08
5778421,registered_onboarding_funnel,otp_verified,2022-01-08
5778421,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5778421,registered_onboarding_funnel,user_signed_up,2022-01-08
5775845,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5775421,registered_onboarding_funnel,phone_entered,2022-01-08
5775421,registered_onboarding_funnel,name_screen_launch,2022-01-08
5775421,registered_onboarding_funnel,user_signed_up,2022-01-08
5759049,registered_onboarding_funnel,first_app_open,2022-01-08
5738965,guest_onboarding_funnel,country_screen_launch,2022-01-08
5674168,guest_onboarding_funnel,entered_dashboard,2022-01-08
5673553,registered_onboarding_funnel,phone_entered,2022-01-08
5668687,registered_onboarding_funnel,phone_entered,2022-01-08
5668687,registered_onboarding_funnel,otp_verified,2022-01-08
5656400,guest_onboarding_funnel,entered_dashboard,2022-01-08
5656400,registered_onboarding_funnel,otp_verified,2022-01-08
5655969,registered_onboarding_funnel,first_app_open,2022-01-08
5655969,registered_onboarding_funnel,user_signed_up,2022-01-08
5650233,registered_onboarding_funnel,otp_verified,2022-01-08
5645143,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5637554,registered_onboarding_funnel,otp_verified,2022-01-08
5637554,registered_onboarding_funnel,user_signed_up,2022-01-08
5586276,guest_onboarding_funnel,entered_dashboard,2022-01-08
5578784,registered_onboarding_funnel,name_screen_launch,2022-01-08
5574855,registered_onboarding_funnel,first_app_open,2022-01-08
5572026,registered_onboarding_funnel,user_signed_up,2022-01-08
5554799,registered_onboarding_funnel,name_screen_launch,2022-01-08
5530910,registered_onboarding_funnel,first_app_open,2022-01-08
5530910,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5526000,registered_onboarding_funnel,phone_entered,2022-01-08
5526000,registered_onboarding_funnel,name_screen_launch,2022-01-08
5515207,guest_onboarding_funnel,entered_dashboard,2022-01-08
5511705,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5497583,registered_onboarding_funnel,first_app_open,2022-01-08
5492259,registered_onboarding_funnel,user_signed_up,2022-01-08
5485461,registered_onboarding_funnel,first_app_open,2022-01-08
5479344,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5478921,guest_onboarding_funnel,entered_dashboard,2022-01-08
5477881,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5465860,registered_onboarding_funnel,first_app_open,2022-01-08
5465860,registered_onboarding_funnel,otp_verified,2022-01-08
5459706,registered_onboarding_funnel,phone_entered,2022-01-08
5446770,guest_onboarding_funnel,entered_dashboard,2022-01-08
5418993,registered_onboarding_funnel,otp_verified,2022-01-08
5418993,registered_onboarding_funnel,user_signed_up,2022-01-08
5418204,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5415447,registered_onboarding_funnel,phone_entered,2022-01-08
5415447,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5390277,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5389584,registered_onboarding_funnel,name_screen_launch,2022-01-08
5389160,registered_onboarding_funnel,name_screen_launch,2022-01-08
5388208,guest_onboarding_funnel,grade_screen_launch,2022-01-08
5380985,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5375628,registered_onboarding_funnel,phone_entered,2022-01-08
5375449,registered_onboarding_funnel,phone_entered,2022-01-08
5370011,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5367649,registered_onboarding_funnel,phone_entered,2022-01-08
5365210,registered_onboarding_funnel,first_app_open,2022-01-08
5349036,guest_onboarding_funnel,entered_dashboard,2022-01-08
5342426,registered_onboarding_funnel,user_signed_up,2022-01-08
5338085,guest_onboarding_funnel,entered_dashboard,2022-01-08
5338085,registered_onboarding_funnel,name_screen_launch,2022-01-08
5328923,registered_onboarding_funnel,phone_entered,2022-01-08
5328923,registered_onboarding_funnel,user_signed_up,2022-01-08
5327058,registered_onboarding_funnel,first_app_open,2022-01-08
5318487,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5307265,guest_onboarding_funnel,entered_dashboard,2022-01-08
5307265,registered_onboarding_funnel,first_app_open,2022-01-08
5294893,registered_onboarding_funnel,first_app_open,2022-01-08
5274002,guest_onboarding_funnel,grade_screen_launch,2022-01-08
5273737,registered_onboarding_funnel,name_screen_launch,2022-01-08
5270095,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5267226,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5262721,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5253037,guest_onboarding_funnel,grade_screen_launch,2022-01-08
5250371,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5241601,registered_onboarding_funnel,name_screen_launch,2022-01-08
5229931,registered_onboarding_funnel,first_app_open,2022-01-08
5228974,registered_onboarding_funnel,user_signed_up,2022-01-08
5222415,registered_onboarding_funnel,phone_entered,2022-01-08
5221467,registered_onboarding_funnel,name_screen_launch,2022-01-08
5219872,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5218796,registered_onboarding_funnel,name_screen_launch,2022-01-08
5217048,registered_onboarding_funnel,first_app_open,2022-01-08
5208932,registered_onboarding_funnel,phone_entered,2022-01-08
5208932,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5205492,registered_onboarding_funnel,user_signed_up,2022-01-08
5201856,registered_onboarding_funnel,first_app_open,2022-01-08
5195767,registered_onboarding_funnel,phone_entered,2022-01-08
5182562,registered_onboarding_funnel,phone_entered,2022-01-08
5182562,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5176757,registered_onboarding_funnel,first_app_open,2022-01-08
5176757,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5160977,registered_onboarding_funnel,user_signed_up,2022-01-08
5157219,guest_onboarding_funnel,entered_dashboard,2022-01-08
5157219,guest_onboarding_funnel,grade_screen_launch,2022-01-08
5155075,guest_onboarding_funnel,entered_dashboard,2022-01-08
5147405,registered_onboarding_funnel,phone_entered,2022-01-08
5144287,registered_onboarding_funnel,grade_screen_launch,2022-01-08
5139113,guest_onboarding_funnel,country_screen_launch,2022-01-08
5137691,registered_onboarding_funnel,first_app_open,2022-01-08
5132964,registered_onboarding_funnel,phone_entered,2022-01-08
5129492,registered_onboarding_funnel,otp_verified,2022-01-08
5125314,registered_onboarding_funnel,phone_entered,2022-01-08
5125314,registered_onboarding_funnel,otp_verified,2022-01-08
5115679,registered_onboarding_funnel,first_app_open,2022-01-08
5105493,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5097897,registered_onboarding_funnel,first_app_open,2022-01-08
5096487,guest_onboarding_funnel,entered_dashboard,2022-01-08
5088398,registered_onboarding_funnel,first_app_open,2022-01-08
5088398,registered_onboarding_funnel,phone_entered,2022-01-08
5088398,registered_onboarding_funnel,otp_verified,2022-01-08
5086666,registered_onboarding_funnel,first_app_open,2022-01-08
5080227,guest_onboarding_funnel,entered_dashboard,2022-01-08
5074700,registered_onboarding_funnel,otp_verified,2022-01-08
5070701,guest_onboarding_funnel,entered_dashboard,2022-01-08
5070701,registered_onboarding_funnel,otp_verified,2022-01-08
5057274,registered_onboarding_funnel,name_screen_launch,2022-01-08
5057274,registered_onboarding_funnel,gender_screen_launch,2022-01-08
5044385,registered_onboarding_funnel,first_app_open,2022-01-08
5044385,registered_onboarding_funnel,name_screen_launch,2022-01-08
5022471,registered_onboarding_funnel,first_app_open,2022-01-08
5004556,registered_onboarding_funnel,first_app_open,2022-01-08
5002508,guest_onboarding_funnel,country_screen_launch,2022-01-08
5002508,guest_onboarding_funnel,entered_dashboard,2022-01-08
5002508,guest_onboarding_funnel,grade_screen_launch,2022-01-08
4990925,guest_onboarding_funnel,entered_dashboard,2022-01-08
4990925,registered_onboarding_funnel,otp_verified,2022-01-08
4990925,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4988309,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4981788,registered_onboarding_funnel,first_app_open,2022-01-08
4981788,registered_onboarding_funnel,otp_verified,2022-01-08
4978345,guest_onboarding_funnel,entered_dashboard,2022-01-08
4978345,registered_onboarding_funnel,user_signed_up,2022-01-08
4970784,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4963775,guest_onboarding_funnel,entered_dashboard,2022-01-08
4953410,guest_onboarding_funnel,country_screen_launch,2022-01-08
4951432,registered_onboarding_funnel,phone_entered,2022-01-08
4949847,registered_onboarding_funnel,otp_verified,2022-01-08
4949847,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4949365,registered_onboarding_funnel,user_signed_up,2022-01-08
4946948,registered_onboarding_funnel,phone_entered,2022-01-08
4944657,registered_onboarding_funnel,first_app_open,2022-01-08
4944657,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4932812,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4916005,registered_onboarding_funnel,phone_entered,2022-01-08
4915456,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4901037,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4898643,registered_onboarding_funnel,first_app_open,2022-01-08
4868892,registered_onboarding_funnel,phone_entered,2022-01-08
4868892,registered_onboarding_funnel,otp_verified,2022-01-08
4868030,guest_onboarding_funnel,entered_dashboard,2022-01-08
4852729,registered_onboarding_funnel,phone_entered,2022-01-08
4852729,registered_onboarding_funnel,name_screen_launch,2022-01-08
4852729,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4844689,registered_onboarding_funnel,name_screen_launch,2022-01-08
4811477,registered_onboarding_funnel,first_app_open,2022-01-08
4811477,registered_onboarding_funnel,otp_verified,2022-01-08
4805463,guest_onboarding_funnel,entered_dashboard,2022-01-08
4805463,registered_onboarding_funnel,first_app_open,2022-01-08
4798631,registered_onboarding_funnel,user_signed_up,2022-01-08
4790761,guest_onboarding_funnel,entered_dashboard,2022-01-08
4790761,registered_onboarding_funnel,first_app_open,2022-01-08
4779545,registered_onboarding_funnel,otp_verified,2022-01-08
4779545,registered_onboarding_funnel,name_screen_launch,2022-01-08
4779545,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4779545,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4779545,registered_onboarding_funnel,user_signed_up,2022-01-08
4774112,registered_onboarding_funnel,phone_entered,2022-01-08
4729555,registered_onboarding_funnel,phone_entered,2022-01-08
4720208,guest_onboarding_funnel,entered_dashboard,2022-01-08
4716672,registered_onboarding_funnel,phone_entered,2022-01-08
4716672,registered_onboarding_funnel,otp_verified,2022-01-08
4716672,registered_onboarding_funnel,name_screen_launch,2022-01-08
4716672,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4716672,registered_onboarding_funnel,user_signed_up,2022-01-08
4716201,registered_onboarding_funnel,first_app_open,2022-01-08
4686935,guest_onboarding_funnel,entered_dashboard,2022-01-08
4682683,guest_onboarding_funnel,country_screen_launch,2022-01-08
4682683,guest_onboarding_funnel,entered_dashboard,2022-01-08
4682683,guest_onboarding_funnel,grade_screen_launch,2022-01-08
4680195,registered_onboarding_funnel,phone_entered,2022-01-08
4678151,registered_onboarding_funnel,first_app_open,2022-01-08
4672932,registered_onboarding_funnel,phone_entered,2022-01-08
4671377,guest_onboarding_funnel,country_screen_launch,2022-01-08
4670477,registered_onboarding_funnel,phone_entered,2022-01-08
4664658,registered_onboarding_funnel,first_app_open,2022-01-08
4664658,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4658558,registered_onboarding_funnel,first_app_open,2022-01-08
4648432,registered_onboarding_funnel,otp_verified,2022-01-08
4648432,registered_onboarding_funnel,name_screen_launch,2022-01-08
4642885,registered_onboarding_funnel,name_screen_launch,2022-01-08
4637682,registered_onboarding_funnel,name_screen_launch,2022-01-08
4631446,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4630189,registered_onboarding_funnel,first_app_open,2022-01-08
4629816,registered_onboarding_funnel,phone_entered,2022-01-08
4624350,registered_onboarding_funnel,otp_verified,2022-01-08
4607117,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4601378,registered_onboarding_funnel,first_app_open,2022-01-08
4595430,registered_onboarding_funnel,user_signed_up,2022-01-08
4595285,registered_onboarding_funnel,first_app_open,2022-01-08
4592242,registered_onboarding_funnel,phone_entered,2022-01-08
4592198,guest_onboarding_funnel,entered_dashboard,2022-01-08
4572048,registered_onboarding_funnel,phone_entered,2022-01-08
4572048,registered_onboarding_funnel,name_screen_launch,2022-01-08
4572048,registered_onboarding_funnel,user_signed_up,2022-01-08
4561919,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4553059,registered_onboarding_funnel,name_screen_launch,2022-01-08
4532069,guest_onboarding_funnel,entered_dashboard,2022-01-08
4532069,registered_onboarding_funnel,phone_entered,2022-01-08
4532069,registered_onboarding_funnel,otp_verified,2022-01-08
4532069,registered_onboarding_funnel,user_signed_up,2022-01-08
4526842,registered_onboarding_funnel,phone_entered,2022-01-08
4526842,registered_onboarding_funnel,otp_verified,2022-01-08
4522531,registered_onboarding_funnel,otp_verified,2022-01-08
4522531,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4512561,registered_onboarding_funnel,first_app_open,2022-01-08
4512561,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4506819,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4484156,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4467857,guest_onboarding_funnel,entered_dashboard,2022-01-08
4467092,registered_onboarding_funnel,phone_entered,2022-01-08
4465403,registered_onboarding_funnel,first_app_open,2022-01-08
4464821,registered_onboarding_funnel,name_screen_launch,2022-01-08
4464804,registered_onboarding_funnel,first_app_open,2022-01-08
4450776,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4449533,registered_onboarding_funnel,first_app_open,2022-01-08
4445736,registered_onboarding_funnel,first_app_open,2022-01-08
4444828,registered_onboarding_funnel,phone_entered,2022-01-08
4426835,guest_onboarding_funnel,entered_dashboard,2022-01-08
4426835,registered_onboarding_funnel,first_app_open,2022-01-08
4426835,registered_onboarding_funnel,otp_verified,2022-01-08
4426835,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4413700,registered_onboarding_funnel,otp_verified,2022-01-08
4410240,registered_onboarding_funnel,first_app_open,2022-01-08
4396461,registered_onboarding_funnel,phone_entered,2022-01-08
4393615,registered_onboarding_funnel,name_screen_launch,2022-01-08
4393615,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4392583,registered_onboarding_funnel,otp_verified,2022-01-08
4392583,registered_onboarding_funnel,name_screen_launch,2022-01-08
4381932,registered_onboarding_funnel,name_screen_launch,2022-01-08
4377721,guest_onboarding_funnel,entered_dashboard,2022-01-08
4377721,registered_onboarding_funnel,name_screen_launch,2022-01-08
4377721,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4377721,registered_onboarding_funnel,user_signed_up,2022-01-08
4366137,registered_onboarding_funnel,user_signed_up,2022-01-08
4361186,registered_onboarding_funnel,phone_entered,2022-01-08
4356473,guest_onboarding_funnel,entered_dashboard,2022-01-08
4350459,guest_onboarding_funnel,entered_dashboard,2022-01-08
4350178,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4344375,registered_onboarding_funnel,first_app_open,2022-01-08
4342380,registered_onboarding_funnel,first_app_open,2022-01-08
4342380,registered_onboarding_funnel,otp_verified,2022-01-08
4337159,registered_onboarding_funnel,name_screen_launch,2022-01-08
4326665,registered_onboarding_funnel,otp_verified,2022-01-08
4319525,registered_onboarding_funnel,phone_entered,2022-01-08
4319525,registered_onboarding_funnel,otp_verified,2022-01-08
4318392,guest_onboarding_funnel,entered_dashboard,2022-01-08
4314279,registered_onboarding_funnel,name_screen_launch,2022-01-08
4279388,registered_onboarding_funnel,first_app_open,2022-01-08
4272822,registered_onboarding_funnel,name_screen_launch,2022-01-08
4272822,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4262393,registered_onboarding_funnel,first_app_open,2022-01-08
4262393,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4255621,registered_onboarding_funnel,first_app_open,2022-01-08
4247831,registered_onboarding_funnel,user_signed_up,2022-01-08
4220920,registered_onboarding_funnel,first_app_open,2022-01-08
4220443,registered_onboarding_funnel,first_app_open,2022-01-08
4200606,registered_onboarding_funnel,first_app_open,2022-01-08
4196935,guest_onboarding_funnel,entered_dashboard,2022-01-08
4188427,registered_onboarding_funnel,first_app_open,2022-01-08
4188427,registered_onboarding_funnel,name_screen_launch,2022-01-08
4188427,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4162131,guest_onboarding_funnel,entered_dashboard,2022-01-08
4162131,registered_onboarding_funnel,phone_entered,2022-01-08
4162131,registered_onboarding_funnel,user_signed_up,2022-01-08
4157622,registered_onboarding_funnel,otp_verified,2022-01-08
4155181,registered_onboarding_funnel,name_screen_launch,2022-01-08
4155181,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4152721,registered_onboarding_funnel,first_app_open,2022-01-08
4126261,registered_onboarding_funnel,phone_entered,2022-01-08
4124875,registered_onboarding_funnel,first_app_open,2022-01-08
4122825,registered_onboarding_funnel,otp_verified,2022-01-08
4121658,guest_onboarding_funnel,grade_screen_launch,2022-01-08
4119257,registered_onboarding_funnel,user_signed_up,2022-01-08
4118036,registered_onboarding_funnel,phone_entered,2022-01-08
4110927,registered_onboarding_funnel,grade_screen_launch,2022-01-08
4110927,registered_onboarding_funnel,user_signed_up,2022-01-08
4110238,registered_onboarding_funnel,name_screen_launch,2022-01-08
4099882,registered_onboarding_funnel,first_app_open,2022-01-08
4091585,registered_onboarding_funnel,user_signed_up,2022-01-08
4090107,guest_onboarding_funnel,country_screen_launch,2022-01-08
4090107,guest_onboarding_funnel,grade_screen_launch,2022-01-08
4087332,registered_onboarding_funnel,phone_entered,2022-01-08
4072523,registered_onboarding_funnel,first_app_open,2022-01-08
4072523,registered_onboarding_funnel,user_signed_up,2022-01-08
4064296,registered_onboarding_funnel,user_signed_up,2022-01-08
4063786,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4057349,registered_onboarding_funnel,first_app_open,2022-01-08
4057349,registered_onboarding_funnel,phone_entered,2022-01-08
4033463,registered_onboarding_funnel,gender_screen_launch,2022-01-08
4018552,guest_onboarding_funnel,entered_dashboard,2022-01-08
4014787,guest_onboarding_funnel,country_screen_launch,2022-01-08
4001325,registered_onboarding_funnel,name_screen_launch,2022-01-08
3998851,registered_onboarding_funnel,gender_screen_launch,2022-01-08
3990439,registered_onboarding_funnel,phone_entered,2022-01-08
3969093,registered_onboarding_funnel,user_signed_up,2022-01-08
3953060,registered_onboarding_funnel,first_app_open,2022-01-08
3944721,registered_onboarding_funnel,user_signed_up,2022-01-08
3943908,registered_onboarding_funnel,otp_verified,2022-01-08
3943908,registered_onboarding_funnel,grade_screen_launch,2022-01-08
3929859,registered_onboarding_funnel,phone_entered,2022-01-08
3924379,guest_onboarding_funnel,entered_dashboard,2022-01-08
3924118,registered_onboarding_funnel,name_screen_launch,2022-01-08
3909543,registered_onboarding_funnel,phone_entered,2022-01-08
3879513,registered_onboarding_funnel,phone_entered,2022-01-08
3879513,registered_onboarding_funnel,otp_verified,2022-01-08
3879513,registered_onboarding_funnel,user_signed_up,2022-01-08
3872193,registered_onboarding_funnel,user_signed_up,2022-01-08
3863461,registered_onboarding_funnel,first_app_open,2022-01-08
3863461,registered_onboarding_funnel,name_screen_launch,2022-01-08
3858938,registered_onboarding_funnel,otp_verified,2022-01-08
3857615,guest_onboarding_funnel,entered_dashboard,2022-01-08
3812416,registered_onboarding_funnel,user_signed_up,2022-01-08
3798208,registered_onboarding_funnel,first_app_open,2022-01-08
3750656,registered_onboarding_funnel,first_app_open,2022-01-08
3733561,guest_onboarding_funnel,entered_dashboard,2022-01-08
3718380,guest_onboarding_funnel,entered_dashboard,2022-01-08
3718380,registered_onboarding_funnel,user_signed_up,2022-01-08
3715700,registered_onboarding_funnel,name_screen_launch,2022-01-08
3704443,guest_onboarding_funnel,entered_dashboard,2022-01-08
3704443,registered_onboarding_funnel,otp_verified,2022-01-08
3700848,guest_onboarding_funnel,country_screen_launch,2022-01-08
3700848,guest_onboarding_funnel,entered_dashboard,2022-01-08
3700848,guest_onboarding_funnel,grade_screen_launch,2022-01-08
3694238,registered_onboarding_funnel,user_signed_up,2022-01-08
3680237,registered_onboarding_funnel,first_app_open,2022-01-08
3664386,registered_onboarding_funnel,phone_entered,2022-01-08
3664386,registered_onboarding_funnel,name_screen_launch,2022-01-08
3653500,guest_onboarding_funnel,entered_dashboard,2022-01-08
3653500,registered_onboarding_funnel,otp_verified,2022-01-08
3653491,registered_onboarding_funnel,first_app_open,2022-01-08
3652819,registered_onboarding_funnel,first_app_open,2022-01-08
3648954,registered_onboarding_funnel,first_app_open,2022-01-08
3648954,registered_onboarding_funnel,phone_entered,2022-01-08
3626584,registered_onboarding_funnel,first_app_open,2022-01-08
3608452,registered_onboarding_funnel,first_app_open,2022-01-08
3604592,registered_onboarding_funnel,name_screen_launch,2022-01-08
3585453,guest_onboarding_funnel,grade_screen_launch,2022-01-08
3582991,registered_onboarding_funnel,first_app_open,2022-01-08
3569108,registered_onboarding_funnel,phone_entered,2022-01-08
3569108,registered_onboarding_funnel,otp_verified,2022-01-08
3569108,registered_onboarding_funnel,name_screen_launch,2022-01-08
3569108,registered_onboarding_funnel,grade_screen_launch,2022-01-08
3569108,registered_onboarding_funnel,gender_screen_launch,2022-01-08
3569108,registered_onboarding_funnel,user_signed_up,2022-01-08
3554993,guest_onboarding_funnel,country_screen_launch,2022-01-08
3554993,guest_onboarding_funnel,entered_dashboard,2022-01-08
3552208,registered_onboarding_funnel,grade_screen_launch,2022-01-08
3552208,registered_onboarding_funnel,gender_screen_launch,2022-01-08
3549236,registered_onboarding_funnel,otp_verified,2022-01-08
3548085,registered_onboarding_funnel,first_app_open,2022-01-08
3531085,registered_onboarding_funnel,first_app_open,2022-01-08
3530488,registered_onboarding_funnel,first_app_open,2022-01-08
3530488,registered_onboarding_funnel,otp_verified,2022-01-08
3523894,registered_onboarding_funnel,first_app_open,2022-01-08
3521019,registered_onboarding_funnel,first_app_open,2022-01-08
3508339,registered_onboarding_funnel,user_signed_up,2022-01-08
3493625,registered_onboarding_funnel,user_signed_up,2022-01-08
3484362,guest_onboarding_funnel,entered_dashboard,2022-01-08
3479864,registered_onboarding_funnel,phone_entered,2022-01-08
3467734,registered_onboarding_funnel,gender_screen_launch,2022-01-08
3454387,registered_onboarding_funnel,phone_entered,2022-01-08
3444148,registered_onboarding_funnel,grade_screen_launch,2022-01-08
3442111,registered_onboarding_funnel,otp_verified,2022-01-08
3441886,registered_onboarding_funnel,first_app_open,2022-01-08
3385914,registered_onboarding_funnel,phone_entered,2022-01-08
3385211,registered_onboarding_funnel,gender_screen_launch,2022-01-08
3385027,guest_onboarding_funnel,grade_screen_launch,2022-01-08
3381699,registered_onboarding_funnel,phone_entered,2022-01-08
3379769,guest_onboarding_funnel,entered_dashboard,2022-01-08
3377335,registered_onboarding_funnel,otp_verified,2022-01-08
3369090,registered_onboarding_funnel,user_signed_up,2022-01-08
3361886,registered_onboarding_funnel,gender_screen_launch,2022-01-08
3361253,registered_onboarding_funnel,name_screen_launch,2022-01-08
3356362,registered_onboarding_funnel,phone_entered,2022-01-08
3343443,guest_onboarding_funnel,country_screen_launch,2022-01-08
3342608,registered_onboarding_funnel,name_screen_launch,2022-01-08
3342608,registered_onboarding_funnel,gender_screen_launch,2022-01-08
